Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
4/10/2011 12:33,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:35,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:37,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:37,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:38,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:39,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:39,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:39,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:40,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:40,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:43,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:43,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:44,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:45,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:46,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:47,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:50,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:51,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:51,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:52,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:53,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:53,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:54,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:55,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:55,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:56,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:57,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:58,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:58,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 12:59,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:00,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:01,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:01,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:02,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:02,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:03,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:04,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:04,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:05,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:07,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:07,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:09,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:09,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:10,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:11,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:11,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:12,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:13,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:14,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:15,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:16,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:17,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:18,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:19,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:19,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:21,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:22,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:22,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:23,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:24,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:24,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:26,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:26,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:27,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:28,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:30,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:30,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:31,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:33,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:34,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:35,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:35,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:38,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:38,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:39,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:40,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:41,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:42,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:43,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:45,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:45,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:46,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:46,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:47,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:48,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:48,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:49,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:50,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:51,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:51,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:53,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:56,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:58,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 13:59,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:01,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:03,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:04,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:09,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:10,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:15,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:16,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:17,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:18,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:19,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:19,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:20,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:22,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:22,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:23,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:23,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:25,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:25,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:29,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:29,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:30,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:31,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:31,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:33,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:33,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:34,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:35,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:36,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:38,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:39,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:39,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:41,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:44,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:46,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:47,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:47,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:48,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:50,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:54,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:54,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:55,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:56,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:57,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:58,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 14:59,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:00,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:01,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:01,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:02,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:03,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:03,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:05,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:06,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:06,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:09,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:09,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:10,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:10,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:11,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:12,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:13,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:15,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:15,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:18,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:19,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:20,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:21,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:21,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:22,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:23,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:31,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:33,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:33,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:35,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:35,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:36,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:36,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:38,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:38,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:39,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:40,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:41,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:42,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:42,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:43,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:43,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:45,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:46,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:54,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 15:55,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:00,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:03,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:03,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:05,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:05,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:06,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:07,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:09,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:11,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:12,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:14,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:14,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:20,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:20,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:21,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:23,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:23,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:25,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:26,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:28,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:29,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:32,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:34,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:37,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:38,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 16:40,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 17:02,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 17:03,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 17:09,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 17:10,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 17:33,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 17:36,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 17:49,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 17:50,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 17:57,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 18:12,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 18:16,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 18:23,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 18:25,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 18:26,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 19:08,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 20:45,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 21:01,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:09,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:12,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:13,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:15,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:16,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:18,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:22,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:24,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:26,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:27,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:29,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:31,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:31,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 21:32,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:33,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 21:34,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 21:35,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 21:35,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:36,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 21:37,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:38,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:39,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 21:40,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:41,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 21:42,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:44,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:45,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:45,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 21:46,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:48,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 21:48,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:49,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 21:50,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:51,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:52,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:53,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:53,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 21:54,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:56,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:57,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 21:58,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 21:59,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 21:59,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 22:04,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 22:04,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 22:05,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 22:06,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 22:06,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 22:08,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 22:12,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 22:13,VR2W-105266,A69-1303-46567,,,,,Billie Joe Johnson,30.61081,-88.641828
4/10/2011 22:14,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
4/10/2011 22:16,VR2W-110873,A69-1303-48367,,,,,02WPH90,30.38908,-88.60709
4/10/2011 22:16,VR2W-110873,A69-1303-48368,,,,,02WPH90,30.38908,-88.60709
